task_id	status	error	stage_score_pct	stage_success_rate	goal_success_rate	video_dir	duration_sec
5	completed		28.8	0.0000	0.2875	/project/peilab/why/RoboMemArena/experiments/mem_efficacy/results/mem_efficacy_595132/pushmem_s100/videos/task5	2045.12
